namespace = distance_calc
# Event to set the size (in pixels)  and coordinates of all provinces as variables;
# also save the square root of the size as an approximation of distance and travel times;
# also save all river_connections as province_flags ("river_province" and "river_to_####")
country_event = {
	id = distance_calc.1
	title = "EVT_AI"
	desc = "EVT_AI"
	picture = MEIOU_AND_TAXES_eventPicture

	is_triggered_only = yes
	hidden = yes

	#trigger = {
		  33 = { set_variable = { which = prov_id value =  33 } set_variable = { which = x_coord value = 3170 } set_variable = { which = y_coord value =   84 } set_variable = { which = prov_size value =    955 } set_variable = { which = prov_radius value = 17.437 }  }
		  34 = { set_variable = { which = prov_id value =  34 } set_variable = { which = x_coord value = 3094 } set_variable = { which = y_coord value =  278 } set_variable = { which = prov_size value =    345 } set_variable = { which = prov_radius value = 10.490 }  }
		  35 = { set_variable = { which = prov_id value =  35 } set_variable = { which = x_coord value = 3142 } set_variable = { which = y_coord value =  152 } set_variable = { which = prov_size value =   1616 } set_variable = { which = prov_radius value = 22.682 }  }
		  36 = { set_variable = { which = prov_id value =  36 } set_variable = { which = x_coord value = 3026 } set_variable = { which = y_coord value =  277 } set_variable = { which = prov_size value =    121 } set_variable = { which = prov_radius value = 6.227 }  }
		  37 = { set_variable = { which = prov_id value =  37 } set_variable = { which = x_coord value = 3034 } set_variable = { which = y_coord value =  296 } set_variable = { which = prov_size value =    225 } set_variable = { which = prov_radius value = 8.467 }  }
		  38 = { set_variable = { which = prov_id value =  38 } set_variable = { which = x_coord value = 3012 } set_variable = { which = y_coord value =  326 } set_variable = { which = prov_size value =     25 } set_variable = { which = prov_radius value = 2.868 }  }
		  39 = { set_variable = { which = prov_id value =  39 } set_variable = { which = x_coord value = 2984 } set_variable = { which = y_coord value =  326 } set_variable = { which = prov_size value =    245 } set_variable = { which = prov_radius value = 8.841 }  }
		  40 = { set_variable = { which = prov_id value =  40 } set_variable = { which = x_coord value = 2978 } set_variable = { which = y_coord value =  361 } set_variable = { which = prov_size value =     94 } set_variable = { which = prov_radius value = 5.493 }  }
		  41 = { set_variable = { which = prov_id value =  41 } set_variable = { which = x_coord value = 2964 } set_variable = { which = y_coord value =  371 } set_variable = { which = prov_size value =    250 } set_variable = { which = prov_radius value = 8.937 }  }
		  42 = { set_variable = { which = prov_id value =  42 } set_variable = { which = x_coord value = 2946 } set_variable = { which = y_coord value =  392 } set_variable = { which = prov_size value =    152 } set_variable = { which = prov_radius value = 6.961 }  }
		  43 = { set_variable = { which = prov_id value =  43 } set_variable = { which = x_coord value = 2922 } set_variable = { which = y_coord value =  378 } set_variable = { which = prov_size value =    132 } set_variable = { which = prov_radius value = 6.506 }  }
		  44 = { set_variable = { which = prov_id value =  44 } set_variable = { which = x_coord value = 2794 } set_variable = { which = y_coord value =  393 } set_variable = { which = prov_size value =     12 } set_variable = { which = prov_radius value = 1.966 }  }
		  45 = { set_variable = { which = prov_id value =  45 } set_variable = { which = x_coord value = 2803 } set_variable = { which = y_coord value =  387 } set_variable = { which = prov_size value =     12 } set_variable = { which = prov_radius value = 1.996 }  }
		  46 = { set_variable = { which = prov_id value =  46 } set_variable = { which = x_coord value = 2815 } set_variable = { which = y_coord value =  392 } set_variable = { which = prov_size value =    143 } set_variable = { which = prov_radius value = 6.758 }  }
		  47 = { set_variable = { which = prov_id value =  47 } set_variable = { which = x_coord value = 2855 } set_variable = { which = y_coord value =  391 } set_variable = { which = prov_size value =     96 } set_variable = { which = prov_radius value = 5.537 }  }
		  48 = { set_variable = { which = prov_id value =  48 } set_variable = { which = x_coord value = 2903 } set_variable = { which = y_coord value =  376 } set_variable = { which = prov_size value =     99 } set_variable = { which = prov_radius value = 5.625 }  }
		  49 = { set_variable = { which = prov_id value =  49 } set_variable = { which = x_coord value = 2804 } set_variable = { which = y_coord value =  418 } set_variable = { which = prov_size value =     43 } set_variable = { which = prov_radius value = 3.736 }  }
		  50 = { set_variable = { which = prov_id value =  50 } set_variable = { which = x_coord value = 2855 } set_variable = { which = y_coord value =  413 } set_variable = { which = prov_size value =     95 } set_variable = { which = prov_radius value = 5.527 }  }
		  51 = { set_variable = { which = prov_id value =  51 } set_variable = { which = x_coord value = 2736 } set_variable = { which = y_coord value =  428 } set_variable = { which = prov_size value =     37 } set_variable = { which = prov_radius value = 3.471 }  }
		  52 = { set_variable = { which = prov_id value =  52 } set_variable = { which = x_coord value = 2824 } set_variable = { which = y_coord value =  428 } set_variable = { which = prov_size value =     73 } set_variable = { which = prov_radius value = 4.825 }  }
		  53 = { set_variable = { which = prov_id value =  53 } set_variable = { which = x_coord value = 2802 } set_variable = { which = y_coord value =  402 } set_variable = { which = prov_size value =     98 } set_variable = { which = prov_radius value = 5.613 }  }
		  54 = { set_variable = { which = prov_id value =  54 } set_variable = { which = x_coord value = 2778 } set_variable = { which = y_coord value =  395 } set_variable = { which = prov_size value =    119 } set_variable = { which = prov_radius value = 6.161 }  }
		  55 = { set_variable = { which = prov_id value =  55 } set_variable = { which = x_coord value = 2764 } set_variable = { which = y_coord value =  399 } set_variable = { which = prov_size value =     67 } set_variable = { which = prov_radius value = 4.641 }  }
		  56 = { set_variable = { which = prov_id value =  56 } set_variable = { which = x_coord value = 2762 } set_variable = { which = y_coord value =  416 } set_variable = { which = prov_size value =     44 } set_variable = { which = prov_radius value = 3.752 }  }
		  57 = { set_variable = { which = prov_id value =  57 } set_variable = { which = x_coord value = 2830 } set_variable = { which = y_coord value =  391 } set_variable = { which = prov_size value =     89 } set_variable = { which = prov_radius value = 5.340 }  }
		  58 = { set_variable = { which = prov_id value =  58 } set_variable = { which = x_coord value = 2781 } set_variable = { which = y_coord value =  467 } set_variable = { which = prov_size value =    104 } set_variable = { which = prov_radius value = 5.775 }  }
		  59 = { set_variable = { which = prov_id value =  59 } set_variable = { which = x_coord value = 2841 } set_variable = { which = y_coord value =  426 } set_variable = { which = prov_size value =    109 } set_variable = { which = prov_radius value = 5.891 }  }
		  60 = { set_variable = { which = prov_id value =  60 } set_variable = { which = x_coord value = 2867 } set_variable = { which = y_coord value =  437 } set_variable = { which = prov_size value =     87 } set_variable = { which = prov_radius value = 5.277 }  }
		  61 = { set_variable = { which = prov_id value =  61 } set_variable = { which = x_coord value = 2785 } set_variable = { which = y_coord value =  418 } set_variable = { which = prov_size value =     57 } set_variable = { which = prov_radius value = 4.295 }  }
		  62 = { set_variable = { which = prov_id value =  62 } set_variable = { which = x_coord value = 2833 } set_variable = { which = y_coord value =  519 } set_variable = { which = prov_size value =     37 } set_variable = { which = prov_radius value = 3.436 }  }
		  63 = { set_variable = { which = prov_id value =  63 } set_variable = { which = x_coord value = 2665 } set_variable = { which = y_coord value =  444 } set_variable = { which = prov_size value =      7 } set_variable = { which = prov_radius value = 1.581 }  }
		  64 = { set_variable = { which = prov_id value =  64 } set_variable = { which = x_coord value = 2836 } set_variable = { which = y_coord value =  480 } set_variable = { which = prov_size value =    156 } set_variable = { which = prov_radius value = 7.061 }  }
		  65 = { set_variable = { which = prov_id value =  65 } set_variable = { which = x_coord value = 2813 } set_variable = { which = y_coord value =  501 } set_variable = { which = prov_size value =    149 } set_variable = { which = prov_radius value = 6.894 }  }
		  66 = { set_variable = { which = prov_id value =  66 } set_variable = { which = x_coord value = 2816 } set_variable = { which = y_coord value =  411 } set_variable = { which = prov_size value =     64 } set_variable = { which = prov_radius value = 4.524 }  }
		  67 = { set_variable = { which = prov_id value =  67 } set_variable = { which = x_coord value = 2787 } set_variable = { which = y_coord value =  322 } set_variable = { which = prov_size value =    161 } set_variable = { which = prov_radius value = 7.161 }  }
		  68 = { set_variable = { which = prov_id value =  68 } set_variable = { which = x_coord value = 2749 } set_variable = { which = y_coord value =  543 } set_variable = { which = prov_size value =     64 } set_variable = { which = prov_radius value = 4.532 }  }
		  69 = { set_variable = { which = prov_id value =  69 } set_variable = { which = x_coord value = 2758 } set_variable = { which = y_coord value =  502 } set_variable = { which = prov_size value =     53 } set_variable = { which = prov_radius value = 4.116 }  }
		  70 = { set_variable = { which = prov_id value =  70 } set_variable = { which = x_coord value = 2821 } set_variable = { which = y_coord value =  460 } set_variable = { which = prov_size value =     75 } set_variable = { which = prov_radius value = 4.900 }  }
		  71 = { set_variable = { which = prov_id value =  71 } set_variable = { which = x_coord value = 2800 } set_variable = { which = y_coord value =  444 } set_variable = { which = prov_size value =     42 } set_variable = { which = prov_radius value = 3.695 }  }
		  72 = { set_variable = { which = prov_id value =  72 } set_variable = { which = x_coord value = 2852 } set_variable = { which = y_coord value =  401 } set_variable = { which = prov_size value =     70 } set_variable = { which = prov_radius value = 4.745 }  }
		  73 = { set_variable = { which = prov_id value =  73 } set_variable = { which = x_coord value = 2810 } set_variable = { which = y_coord value =  513 } set_variable = { which = prov_size value =    155 } set_variable = { which = prov_radius value = 7.040 }  }
		  74 = { set_variable = { which = prov_id value =  74 } set_variable = { which = x_coord value = 2761 } set_variable = { which = y_coord value =  490 } set_variable = { which = prov_size value =     65 } set_variable = { which = prov_radius value = 4.556 }  }
		  75 = { set_variable = { which = prov_id value =  75 } set_variable = { which = x_coord value = 2753 } set_variable = { which = y_coord value =  489 } set_variable = { which = prov_size value =     63 } set_variable = { which = prov_radius value = 4.493 }  }
		  76 = { set_variable = { which = prov_id value =  76 } set_variable = { which = x_coord value = 2842 } set_variable = { which = y_coord value =  510 } set_variable = { which = prov_size value =    127 } set_variable = { which = prov_radius value = 6.375 }  }
		  77 = { set_variable = { which = prov_id value =  77 } set_variable = { which = x_coord value = 2777 } set_variable = { which = y_coord value =  488 } set_variable = { which = prov_size value =    149 } set_variable = { which = prov_radius value = 6.902 }  }
		  78 = { set_variable = { which = prov_id value =  78 } set_variable = { which = x_coord value = 2757 } set_variable = { which = y_coord value =  468 } set_variable = { which = prov_size value =    125 } set_variable = { which = prov_radius value = 6.322 }  }
		  79 = { set_variable = { which = prov_id value =  79 } set_variable = { which = x_coord value = 2785 } set_variable = { which = y_coord value =  441 } set_variable = { which = prov_size value =     88 } set_variable = { which = prov_radius value = 5.308 }  }
		  80 = { set_variable = { which = prov_id value =  80 } set_variable = { which = x_coord value = 2792 } set_variable = { which = y_coord value =  489 } set_variable = { which = prov_size value =     12 } set_variable = { which = prov_radius value = 1.974 }  }
		  81 = { set_variable = { which = prov_id value =  81 } set_variable = { which = x_coord value = 2811 } set_variable = { which = y_coord value =  471 } set_variable = { which = prov_size value =     27 } set_variable = { which = prov_radius value = 2.941 }  }
		  82 = { set_variable = { which = prov_id value =  82 } set_variable = { which = x_coord value = 2804 } set_variable = { which = y_coord value =  493 } set_variable = { which = prov_size value =     11 } set_variable = { which = prov_radius value = 1.887 }  }
		  83 = { set_variable = { which = prov_id value =  83 } set_variable = { which = x_coord value = 2891 } set_variable = { which = y_coord value =  495 } set_variable = { which = prov_size value =    213 } set_variable = { which = prov_radius value = 8.248 }  }
		  84 = { set_variable = { which = prov_id value =  84 } set_variable = { which = x_coord value = 2904 } set_variable = { which = y_coord value =  466 } set_variable = { which = prov_size value =    104 } set_variable = { which = prov_radius value = 5.770 }  }
		  85 = { set_variable = { which = prov_id value =  85 } set_variable = { which = x_coord value = 2744 } set_variable = { which = y_coord value =  445 } set_variable = { which = prov_size value =      9 } set_variable = { which = prov_radius value = 1.779 }  }
		  86 = { set_variable = { which = prov_id value =  86 } set_variable = { which = x_coord value = 2751 } set_variable = { which = y_coord value =  425 } set_variable = { which = prov_size value =    140 } set_variable = { which = prov_radius value = 6.697 }  }
		  87 = { set_variable = { which = prov_id value =  87 } set_variable = { which = x_coord value = 2677 } set_variable = { which = y_coord value =  449 } set_variable = { which = prov_size value =     51 } set_variable = { which = prov_radius value = 4.052 }  }
		  88 = { set_variable = { which = prov_id value =  88 } set_variable = { which = x_coord value = 2671 } set_variable = { which = y_coord value =  453 } set_variable = { which = prov_size value =     93 } set_variable = { which = prov_radius value = 5.448 }  }
		  89 = { set_variable = { which = prov_id value =  89 } set_variable = { which = x_coord value = 2672 } set_variable = { which = y_coord value =  464 } set_variable = { which = prov_size value =    139 } set_variable = { which = prov_radius value = 6.673 }  }
		  90 = { set_variable = { which = prov_id value =  90 } set_variable = { which = x_coord value = 2682 } set_variable = { which = y_coord value =  444 } set_variable = { which = prov_size value =     71 } set_variable = { which = prov_radius value = 4.774 }  }
		  91 = { set_variable = { which = prov_id value =  91 } set_variable = { which = x_coord value = 2695 } set_variable = { which = y_coord value =  455 } set_variable = { which = prov_size value =    124 } set_variable = { which = prov_radius value = 6.305 }  }
		  92 = { set_variable = { which = prov_id value =  92 } set_variable = { which = x_coord value = 2702 } set_variable = { which = y_coord value =  448 } set_variable = { which = prov_size value =     32 } set_variable = { which = prov_radius value = 3.196 }  }
		  93 = { set_variable = { which = prov_id value =  93 } set_variable = { which = x_coord value = 2718 } set_variable = { which = y_coord value =  457 } set_variable = { which = prov_size value =    116 } set_variable = { which = prov_radius value = 6.092 }  }
		  94 = { set_variable = { which = prov_id value =  94 } set_variable = { which = x_coord value = 2734 } set_variable = { which = y_coord value =  466 } set_variable = { which = prov_size value =    124 } set_variable = { which = prov_radius value = 6.283 }  }
		  95 = { set_variable = { which = prov_id value =  95 } set_variable = { which = x_coord value = 2716 } set_variable = { which = y_coord value =  433 } set_variable = { which = prov_size value =    103 } set_variable = { which = prov_radius value = 5.738 }  }
		  96 = { set_variable = { which = prov_id value =  96 } set_variable = { which = x_coord value = 2696 } set_variable = { which = y_coord value =  431 } set_variable = { which = prov_size value =     25 } set_variable = { which = prov_radius value = 2.830 }  }
		  97 = { set_variable = { which = prov_id value =  97 } set_variable = { which = x_coord value = 2711 } set_variable = { which = y_coord value =  412 } set_variable = { which = prov_size value =     53 } set_variable = { which = prov_radius value = 4.142 }  }
		  98 = { set_variable = { which = prov_id value =  98 } set_variable = { which = x_coord value = 2717 } set_variable = { which = y_coord value =  421 } set_variable = { which = prov_size value =     35 } set_variable = { which = prov_radius value = 3.382 }  }
		  99 = { set_variable = { which = prov_id value =  99 } set_variable = { which = x_coord value = 2728 } set_variable = { which = y_coord value =  422 } set_variable = { which = prov_size value =     99 } set_variable = { which = prov_radius value = 5.635 }  }
		 100 = { set_variable = { which = prov_id value = 100 } set_variable = { which = x_coord value = 2753 } set_variable = { which = y_coord value =  395 } set_variable = { which = prov_size value =     83 } set_variable = { which = prov_radius value = 5.147 }  }
		 101 = { set_variable = { which = prov_id value = 101 } set_variable = { which = x_coord value = 2778 } set_variable = { which = y_coord value =  564 } set_variable = { which = prov_size value =     62 } set_variable = { which = prov_radius value = 4.443 }  }
		 102 = { set_variable = { which = prov_id value = 102 } set_variable = { which = x_coord value = 2747 } set_variable = { which = y_coord value =  572 } set_variable = { which = prov_size value =     59 } set_variable = { which = prov_radius value = 4.352 }  }
		 103 = { set_variable = { which = prov_id value = 103 } set_variable = { which = x_coord value = 2755 } set_variable = { which = y_coord value =  555 } set_variable = { which = prov_size value =    205 } set_variable = { which = prov_radius value = 8.091 }  }
		 104 = { set_variable = { which = prov_id value = 104 } set_variable = { which = x_coord value = 2779 } set_variable = { which = y_coord value =  542 } set_variable = { which = prov_size value =    113 } set_variable = { which = prov_radius value = 6.008 }  }
		 105 = { set_variable = { which = prov_id value = 105 } set_variable = { which = x_coord value = 2840 } set_variable = { which = y_coord value =  583 } set_variable = { which = prov_size value =     54 } set_variable = { which = prov_radius value = 4.147 }  }
		 106 = { set_variable = { which = prov_id value = 106 } set_variable = { which = x_coord value = 2804 } set_variable = { which = y_coord value =  561 } set_variable = { which = prov_size value =     40 } set_variable = { which = prov_radius value = 3.583 }  }
		 107 = { set_variable = { which = prov_id value = 107 } set_variable = { which = x_coord value = 2828 } set_variable = { which = y_coord value =  538 } set_variable = { which = prov_size value =     78 } set_variable = { which = prov_radius value = 4.994 }  }
		 108 = { set_variable = { which = prov_id value = 108 } set_variable = { which = x_coord value = 2808 } set_variable = { which = y_coord value =  546 } set_variable = { which = prov_size value =     50 } set_variable = { which = prov_radius value = 4.005 }  }
		 109 = { set_variable = { which = prov_id value = 109 } set_variable = { which = x_coord value = 2804 } set_variable = { which = y_coord value =  551 } set_variable = { which = prov_size value =     45 } set_variable = { which = prov_radius value = 3.796 }  }
		 110 = { set_variable = { which = prov_id value = 110 } set_variable = { which = x_coord value = 2807 } set_variable = { which = y_coord value =  531 } set_variable = { which = prov_size value =     95 } set_variable = { which = prov_radius value = 5.527 }  }
		 111 = { set_variable = { which = prov_id value = 111 } set_variable = { which = x_coord value = 2837 } set_variable = { which = y_coord value =  531 } set_variable = { which = prov_size value =    111 } set_variable = { which = prov_radius value = 5.966 }  }
		 112 = { set_variable = { which = prov_id value = 112 } set_variable = { which = x_coord value = 2831 } set_variable = { which = y_coord value =  545 } set_variable = { which = prov_size value =     35 } set_variable = { which = prov_radius value = 3.382 }  }
		 113 = { set_variable = { which = prov_id value = 113 } set_variable = { which = x_coord value = 2811 } set_variable = { which = y_coord value =  562 } set_variable = { which = prov_size value =     52 } set_variable = { which = prov_radius value = 4.070 }  }
		 114 = { set_variable = { which = prov_id value = 114 } set_variable = { which = x_coord value = 2821 } set_variable = { which = y_coord value =  568 } set_variable = { which = prov_size value =     41 } set_variable = { which = prov_radius value = 3.627 }  }
		 115 = { set_variable = { which = prov_id value = 115 } set_variable = { which = x_coord value = 2798 } set_variable = { which = y_coord value =  572 } set_variable = { which = prov_size value =     34 } set_variable = { which = prov_radius value = 3.325 }  }
		 116 = { set_variable = { which = prov_id value = 116 } set_variable = { which = x_coord value = 2809 } set_variable = { which = y_coord value =  574 } set_variable = { which = prov_size value =    129 } set_variable = { which = prov_radius value = 6.413 }  }
		 117 = { set_variable = { which = prov_id value = 117 } set_variable = { which = x_coord value = 2814 } set_variable = { which = y_coord value =  589 } set_variable = { which = prov_size value =     95 } set_variable = { which = prov_radius value = 5.514 }  }
		 118 = { set_variable = { which = prov_id value = 118 } set_variable = { which = x_coord value = 2824 } set_variable = { which = y_coord value =  602 } set_variable = { which = prov_size value =    145 } set_variable = { which = prov_radius value = 6.799 }  }
		 119 = { set_variable = { which = prov_id value = 119 } set_variable = { which = x_coord value = 2846 } set_variable = { which = y_coord value =  605 } set_variable = { which = prov_size value =     96 } set_variable = { which = prov_radius value = 5.531 }  }
		 120 = { set_variable = { which = prov_id value = 120 } set_variable = { which = x_coord value = 2888 } set_variable = { which = y_coord value =  635 } set_variable = { which = prov_size value =    199 } set_variable = { which = prov_radius value = 7.975 }  }
		 121 = { set_variable = { which = prov_id value = 121 } set_variable = { which = x_coord value = 2870 } set_variable = { which = y_coord value =  624 } set_variable = { which = prov_size value =     63 } set_variable = { which = prov_radius value = 4.490 }  }
		 122 = { set_variable = { which = prov_id value = 122 } set_variable = { which = x_coord value = 2864 } set_variable = { which = y_coord value =  613 } set_variable = { which = prov_size value =     80 } set_variable = { which = prov_radius value = 5.071 }  }
		 123 = { set_variable = { which = prov_id value = 123 } set_variable = { which = x_coord value = 2892 } set_variable = { which = y_coord value =  668 } set_variable = { which = prov_size value =    177 } set_variable = { which = prov_radius value = 7.514 }  }
		 124 = { set_variable = { which = prov_id value = 124 } set_variable = { which = x_coord value = 2869 } set_variable = { which = y_coord value =  679 } set_variable = { which = prov_size value =     79 } set_variable = { which = prov_radius value = 5.044 }  }
		 125 = { set_variable = { which = prov_id value = 125 } set_variable = { which = x_coord value = 2849 } set_variable = { which = y_coord value =  682 } set_variable = { which = prov_size value =     81 } set_variable = { which = prov_radius value = 5.096 }  }
		 126 = { set_variable = { which = prov_id value = 126 } set_variable = { which = x_coord value = 2861 } set_variable = { which = y_coord value =  716 } set_variable = { which = prov_size value =     16 } set_variable = { which = prov_radius value = 2.259 }  }
		 127 = { set_variable = { which = prov_id value = 127 } set_variable = { which = x_coord value = 2773 } set_variable = { which = y_coord value =  635 } set_variable = { which = prov_size value =    150 } set_variable = { which = prov_radius value = 6.916 }  }
		 128 = { set_variable = { which = prov_id value = 128 } set_variable = { which = x_coord value = 2855 } set_variable = { which = y_coord value =  521 } set_variable = { which = prov_size value =    159 } set_variable = { which = prov_radius value = 7.131 }  }
		 129 = { set_variable = { which = prov_id value = 129 } set_variable = { which = x_coord value = 2865 } set_variable = { which = y_coord value =  540 } set_variable = { which = prov_size value =    198 } set_variable = { which = prov_radius value = 7.958 }  }
		 130 = { set_variable = { which = prov_id value = 130 } set_variable = { which = x_coord value = 2853 } set_variable = { which = y_coord value =  550 } set_variable = { which = prov_size value =     63 } set_variable = { which = prov_radius value = 4.511 }  }
		 131 = { set_variable = { which = prov_id value = 131 } set_variable = { which = x_coord value = 2885 } set_variable = { which = y_coord value =  547 } set_variable = { which = prov_size value =    191 } set_variable = { which = prov_radius value = 7.808 }  }
		 132 = { set_variable = { which = prov_id value = 132 } set_variable = { which = x_coord value = 2879 } set_variable = { which = y_coord value =  514 } set_variable = { which = prov_size value =    153 } set_variable = { which = prov_radius value = 6.992 }  }
